episode_index,step_in_episode,action_0_prob,action_1_prob,action_2_prob,action_3_prob,action_4_prob,action_5_prob
6,2,0.16686339676380157,0.16669195890426636,0.16668017208576202,0.16646091639995575,0.1667214334011078,0.1665821522474289
6,3,0.16687560081481934,0.1666928380727768,0.16668637096881866,0.16644342243671417,0.16672609746456146,0.16657565534114838
6,4,0.16688266396522522,0.16669334471225739,0.1666904240846634,0.16643202304840088,0.16672873497009277,0.16657282412052155
6,5,0.16688668727874756,0.16669364273548126,0.16669292747974396,0.1664246767759323,0.16673023998737335,0.16657181084156036
6,6,0.16696839034557343,0.16651423275470734,0.16667430102825165,0.16641786694526672,0.16673462092876434,0.16669054329395294
6,7,0.1669728010892868,0.16648299992084503,0.16667623817920685,0.16642378270626068,0.16672560572624207,0.16671854257583618
6,8,0.16670744121074677,0.16682206094264984,0.16738083958625793,0.1662900745868683,0.166428342461586,0.16637125611305237
6,9,0.16620293259620667,0.16630278527736664,0.1671326607465744,0.16699421405792236,0.16750630736351013,0.165861114859581
7,0,0.16675199568271637,0.16668039560317993,0.16665321588516235,0.16658452153205872,0.16668103635311127,0.16664882004261017
8,0,0.16675199568271637,0.16668039560317993,0.16665321588516235,0.16658452153205872,0.16668103635311127,0.16664882004261017
8,1,0.16547271609306335,0.166486918926239,0.16634035110473633,0.16775764524936676,0.16760066151618958,0.16634178161621094
8,2,0.1652766615152359,0.16641029715538025,0.16648249328136444,0.16784529387950897,0.1676386296749115,0.16634665429592133
8,3,0.16518042981624603,0.1663534939289093,0.16656450927257538,0.16788168251514435,0.16766947507858276,0.16635040938854218
8,4,0.16512565314769745,0.1662643700838089,0.16661398112773895,0.16792505979537964,0.16770803928375244,0.1663629412651062
8,5,0.1650943011045456,0.16623535752296448,0.16664007306098938,0.16792960464954376,0.167735755443573,0.16636483371257782
8,6,0.16507378220558167,0.1662168651819229,0.16665533185005188,0.16792812943458557,0.16776077449321747,0.1663651019334793
8,7,0.165059894323349,0.16620442271232605,0.16666467487812042,0.16792364418506622,0.16778267920017242,0.1663646548986435
8,8,0.16505023837089539,0.16619572043418884,0.16667069494724274,0.16791783273220062,0.16780157387256622,0.16636395454406738
8,9,0.16504330933094025,0.16618940234184265,0.16667479276657104,0.1679115891456604,0.16781769692897797,0.16636322438716888
9,0,0.16675199568271637,0.16668039560317993,0.16665321588516235,0.16658452153205872,0.16668103635311127,0.16664882004261017
9,1,0.16684259474277496,0.16669026017189026,0.16667145490646362,0.16648735105991364,0.16671325266361237,0.16659508645534515
9,2,0.16694281995296478,0.1665109246969223,0.16665901243686676,0.16646116971969604,0.16672424972057343,0.16670185327529907
9,3,0.16695807874202728,0.16648121178150177,0.16666631400585175,0.1664520800113678,0.16671939194202423,0.16672290861606598
9,4,0.16696272790431976,0.1664671152830124,0.16667382419109344,0.1664479821920395,0.16671399772167206,0.16673439741134644
9,5,0.16670405864715576,0.16680604219436646,0.16735999286174774,0.1662878692150116,0.16646374762058258,0.16637827455997467
9,6,0.16618706285953522,0.16630198061466217,0.16712598502635956,0.16698987782001495,0.16753345727920532,0.16586171090602875
9,7,0.16609081625938416,0.1662495881319046,0.16719818115234375,0.1670146882534027,0.16764773428440094,0.16579899191856384
9,8,0.16640359163284302,0.16634948551654816,0.16839130222797394,0.16618448495864868,0.1668740063905716,0.1657971888780594
9,9,0.16640427708625793,0.1663244217634201,0.16841666400432587,0.16617387533187866,0.16689707338809967,0.16578370332717896
10,0,0.16675199568271637,0.16668039560317993,0.16665321588516235,0.16658452153205872,0.16668103635311127,0.16664882004261017
10,1,0.16684259474277496,0.16669026017189026,0.16667145490646362,0.16648735105991364,0.16671325266361237,0.16659508645534515
10,2,0.16686339676380157,0.16669195890426636,0.16668017208576202,0.16646091639995575,0.1667214334011078,0.1665821522474289
10,3,0.16549162566661835,0.1664590984582901,0.1663466989994049,0.16773366928100586,0.1676011085510254,0.16636773943901062
10,4,0.16528019309043884,0.16631393134593964,0.16650508344173431,0.16786791384220123,0.16764333844184875,0.16638951003551483
10,5,0.16518153250217438,0.1662592887878418,0.16658182442188263,0.1679137647151947,0.16767080128192902,0.1663927286863327
10,6,0.1651279181241989,0.16622664034366608,0.16662150621414185,0.16793261468410492,0.16769905388355255,0.1663922667503357
10,7,0.16509562730789185,0.16620643436908722,0.16664284467697144,0.16793851554393768,0.16772617399692535,0.1663903295993805
11,0,0.16675199568271637,0.16668039560317993,0.16665321588516235,0.16658452153205872,0.16668103635311127,0.16664882004261017
11,1,0.16547271609306335,0.166486918926239,0.16634035110473633,0.16775764524936676,0.16760066151618958,0.16634178161621094
11,2,0.1652766615152359,0.16641029715538025,0.16648249328136444,0.16784529387950897,0.1676386296749115,0.16634665429592133
11,3,0.16518042981624603,0.1663534939289093,0.16656450927257538,0.16788168251514435,0.16766947507858276,0.16635040938854218
11,4,0.16548778116703033,0.16631649434566498,0.16698160767555237,0.16770899295806885,0.16760164499282837,0.1659034639596939
11,5,0.16560044884681702,0.16633890569210052,0.16695252060890198,0.1676068902015686,0.1676207035779953,0.16588053107261658
11,6,0.16565053164958954,0.1663334220647812,0.1669544130563736,0.16753418743610382,0.16765502095222473,0.1658724546432495
11,7,0.1656860113143921,0.16633331775665283,0.16697649657726288,0.16746991872787476,0.16767354309558868,0.16586072742938995
11,8,0.1657155156135559,0.166330948472023,0.16700157523155212,0.16741231083869934,0.16769108176231384,0.16584862768650055
11,9,0.16574214398860931,0.16632747650146484,0.16702644526958466,0.1673596054315567,0.16770753264427185,0.16583681106567383
12,0,0.16675199568271637,0.16668039560317993,0.16665321588516235,0.16658452153205872,0.16668103635311127,0.16664882004261017
12,1,0.16684259474277496,0.16669026017189026,0.16667145490646362,0.16648735105991364,0.16671325266361237,0.16659508645534515
13,0,0.16675199568271637,0.16668039560317993,0.16665321588516235,0.16658452153205872,0.16668103635311127,0.16664882004261017
13,1,0.1669221669435501,0.16650761663913727,0.16665008664131165,0.16648924350738525,0.1667153537273407,0.1667155623435974
13,2,0.16694584488868713,0.16647940874099731,0.16665983200073242,0.16647091507911682,0.16671420633792877,0.16672980785369873
13,3,0.16695551574230194,0.1664661467075348,0.16666938364505768,0.16646043956279755,0.16671103239059448,0.1667374223470688
13,4,0.1669590026140213,0.16646015644073486,0.16667677462100983,0.1664545089006424,0.16670817136764526,0.16674132645130157
13,5,0.16695982217788696,0.16645760834217072,0.16668187081813812,0.16645123064517975,0.16670618951320648,0.1667432337999344
13,6,0.16695958375930786,0.16645655035972595,0.1666850745677948,0.16644954681396484,0.16670502722263336,0.1667441576719284
13,7,0.1669590026140213,0.1664561778306961,0.1666869819164276,0.16644877195358276,0.1667044758796692,0.16674460470676422
13,8,0.16695836186408997,0.16645602881908417,0.16668805480003357,0.1664484441280365,0.16670425236225128,0.16674482822418213
14,0,0.16675199568271637,0.16668039560317993,0.16665321588516235,0.16658452153205872,0.16668103635311127,0.16664882004261017
14,1,0.16684259474277496,0.16669026017189026,0.16667145490646362,0.16648735105991364,0.16671325266361237,0.16659508645534515
14,2,0.16686339676380157,0.16669195890426636,0.16668017208576202,0.16646091639995575,0.1667214334011078,0.1665821522474289
14,3,0.16687560081481934,0.1666928380727768,0.16668637096881866,0.16644342243671417,0.16672609746456146,0.16657565534114838
14,4,0.1655413657426834,0.16652894020080566,0.16633504629135132,0.1676795482635498,0.16762255132198334,0.16629262268543243
14,5,0.1657930612564087,0.16632132232189178,0.1669277846813202,0.16759690642356873,0.16750475764274597,0.16585615277290344
14,6,0.16580145061016083,0.16629700362682343,0.16696599125862122,0.167535662651062,0.1675490289926529,0.1658509522676468
14,7,0.1658063381910324,0.16628199815750122,0.16699469089508057,0.16748397052288055,0.16758640110492706,0.16584667563438416
14,8,0.16581235826015472,0.16627003252506256,0.16701853275299072,0.16743865609169006,0.167619526386261,0.16584087908267975
14,9,0.1658191680908203,0.16625931859016418,0.16703902184963226,0.1673978865146637,0.16764985024929047,0.1658346951007843
15,0,0.16675199568271637,0.16668039560317993,0.16665321588516235,0.16658452153205872,0.16668103635311127,0.16664882004261017
15,1,0.16684259474277496,0.16669026017189026,0.16667145490646362,0.16648735105991364,0.16671325266361237,0.16659508645534515
15,2,0.16672590374946594,0.1668836921453476,0.16741883754730225,0.16629117727279663,0.16632571816444397,0.16635464131832123
16,0,0.16675199568271637,0.16668039560317993,0.16665321588516235,0.16658452153205872,0.16668103635311127,0.16664882004261017
16,1,0.16684259474277496,0.16669026017189026,0.16667145490646362,0.16648735105991364,0.16671325266361237,0.16659508645534515
17,0,0.16675199568271637,0.16668039560317993,0.16665321588516235,0.16658452153205872,0.16668103635311127,0.16664882004261017
17,1,0.16495437920093536,0.16621734201908112,0.1664891391992569,0.16781951487064362,0.16812129318714142,0.16639842092990875
17,2,0.1646840125322342,0.16605782508850098,0.16669198870658875,0.16791225969791412,0.16822950541973114,0.16642433404922485
17,3,0.16454164683818817,0.16594943404197693,0.16683098673820496,0.16793790459632874,0.16830451786518097,0.16643550992012024
17,4,0.163264200091362,0.16430188715457916,0.16942669451236725,0.1677234023809433,0.17042574286460876,0.16485802829265594
17,5,0.16329345107078552,0.1642305850982666,0.16952408850193024,0.1676420271396637,0.17054618895053864,0.1647637039422989
18,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
18,1,0.16677460074424744,0.16676819324493408,0.16700369119644165,0.16606539487838745,0.1671220362186432,0.1662660539150238
18,2,0.16680222749710083,0.16675138473510742,0.16703879833221436,0.16600818932056427,0.1671447455883026,0.1662546992301941
18,3,0.16432976722717285,0.16466780006885529,0.17118045687675476,0.165358766913414,0.16999971866607666,0.16446350514888763
18,4,0.16345266997814178,0.16399993002414703,0.17027683556079865,0.16711758077144623,0.17099721729755402,0.16415569186210632
18,5,0.16332539916038513,0.1639103889465332,0.17032353579998016,0.1671925038099289,0.17112670838832855,0.16412141919136047
18,6,0.1632757931947708,0.163860484957695,0.17035110294818878,0.1672067791223526,0.17119838297367096,0.16410742700099945
18,7,0.16325438022613525,0.16383077204227448,0.17036586999893188,0.16720321774482727,0.1712452620267868,0.16410045325756073
18,8,0.16324390470981598,0.16381186246871948,0.17037439346313477,0.16719383001327515,0.17128008604049683,0.1640959233045578
18,9,0.16323766112327576,0.16379894316196442,0.17038021981716156,0.16718247532844543,0.17130838334560394,0.1640922874212265
19,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
19,1,0.16673511266708374,0.16698485612869263,0.16689075529575348,0.16616050899028778,0.16703101992607117,0.16619767248630524
19,2,0.16676196455955505,0.1670018583536148,0.1669006496667862,0.16612014174461365,0.16704949736595154,0.16616584360599518
19,3,0.16424304246902466,0.1646670252084732,0.17143020033836365,0.16531190276145935,0.17001096904277802,0.16433683037757874
19,4,0.16349029541015625,0.1640477478504181,0.1701810508966446,0.16724184155464172,0.17084886133670807,0.16419020295143127
19,5,0.16334673762321472,0.16397245228290558,0.1701797991991043,0.16733624041080475,0.17095962166786194,0.1642051339149475
19,6,0.16328251361846924,0.16394789516925812,0.17014437913894653,0.16738146543502808,0.1709984540939331,0.16424529254436493
19,7,0.163251593708992,0.16395050287246704,0.1700897514820099,0.16741296648979187,0.17100100219249725,0.16429416835308075
19,8,0.16323572397232056,0.16396564245224,0.17003045976161957,0.1674378663301468,0.1709872931241989,0.1643429398536682
19,9,0.16322681307792664,0.16398531198501587,0.1699744313955307,0.16745765507221222,0.17096814513206482,0.16438767313957214
20,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
20,1,0.16673511266708374,0.16698485612869263,0.16689075529575348,0.16616050899028778,0.16703101992607117,0.16619767248630524
20,2,0.16676196455955505,0.1670018583536148,0.1669006496667862,0.16612014174461365,0.16704949736595154,0.16616584360599518
20,3,0.16443324089050293,0.16474568843841553,0.1709441840648651,0.16546860337257385,0.1699085533618927,0.1644996702671051
21,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
21,1,0.16677460074424744,0.16676819324493408,0.16700369119644165,0.16606539487838745,0.1671220362186432,0.1662660539150238
21,2,0.16680222749710083,0.16675138473510742,0.16703879833221436,0.16600818932056427,0.1671447455883026,0.1662546992301941
21,3,0.16681693494319916,0.16674646735191345,0.16706056892871857,0.16597405076026917,0.1671522855758667,0.16624973714351654
21,4,0.16495446860790253,0.1660025417804718,0.16659405827522278,0.16777099668979645,0.16819290816783905,0.1664850413799286
21,5,0.1646668165922165,0.16584786772727966,0.16678588092327118,0.16790273785591125,0.16827350854873657,0.16652321815490723
22,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
22,1,0.1642700731754303,0.1646619439125061,0.17130014300346375,0.1653698831796646,0.16998443007469177,0.16441355645656586
22,2,0.16410697996616364,0.16464105248451233,0.171521857380867,0.16536660492420197,0.16999082267284393,0.16437265276908875
22,3,0.1640324592590332,0.16465099155902863,0.1716259866952896,0.16537092626094818,0.16996259987354279,0.1643570512533188
22,4,0.1632944792509079,0.16401077806949615,0.17065966129302979,0.1668722927570343,0.17120294272899628,0.16395986080169678
22,5,0.16320718824863434,0.16389088332653046,0.1706596165895462,0.16696178913116455,0.17136333882808685,0.16391722857952118
22,6,0.16316354274749756,0.16381245851516724,0.1706806719303131,0.16697578132152557,0.17148128151893616,0.1638862043619156
22,7,0.16315408051013947,0.16376790404319763,0.1706760972738266,0.16698713600635529,0.17152537405490875,0.16388945281505585
22,8,0.16315455734729767,0.1637422740459442,0.17066064476966858,0.1669957935810089,0.1715470403432846,0.16389964520931244
22,9,0.16315822303295135,0.163727805018425,0.1706397980451584,0.16700425744056702,0.1715569794178009,0.16391296684741974
23,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
23,1,0.16673511266708374,0.16698485612869263,0.16689075529575348,0.16616050899028778,0.16703101992607117,0.16619767248630524
23,2,0.16676196455955505,0.1670018583536148,0.1669006496667862,0.16612014174461365,0.16704949736595154,0.16616584360599518
23,3,0.16677865386009216,0.1670123040676117,0.16690613329410553,0.1660950481891632,0.16705845296382904,0.16614945232868195
23,4,0.1667889654636383,0.16701878607273102,0.16690881550312042,0.1660795360803604,0.1670624166727066,0.16614152491092682
23,5,0.16428716480731964,0.16467222571372986,0.17131805419921875,0.16534991562366486,0.17000778019428253,0.1643647700548172
23,6,0.16350263357162476,0.16403205692768097,0.17015814781188965,0.16723935306072235,0.17086075246334076,0.16420714557170868
23,7,0.16335153579711914,0.16392867267131805,0.17026150226593018,0.16727474331855774,0.171045184135437,0.16413836181163788
23,8,0.16329099237918854,0.16387993097305298,0.17029350996017456,0.1672857403755188,0.17111945152282715,0.16413040459156036
23,9,0.1632619947195053,0.16385376453399658,0.17030562460422516,0.16728414595127106,0.17116397619247437,0.16413044929504395
24,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
24,1,0.16673511266708374,0.16698485612869263,0.16689075529575348,0.16616050899028778,0.16703101992607117,0.16619767248630524
24,2,0.16676196455955505,0.1670018583536148,0.1669006496667862,0.16612014174461365,0.16704949736595154,0.16616584360599518
24,3,0.16496001183986664,0.1661316603422165,0.16646765172481537,0.16780830919742584,0.16806206107139587,0.1665702760219574
24,4,0.16469059884548187,0.16595610976219177,0.16669483482837677,0.16791123151779175,0.1681472510099411,0.16659997403621674
24,5,0.16455376148223877,0.16584745049476624,0.16683626174926758,0.1679423302412033,0.1682167500257492,0.1666034311056137
24,6,0.16447459161281586,0.16577908396720886,0.1669236570596695,0.1679474413394928,0.16827666759490967,0.16659851372241974
24,7,0.1644238382577896,0.1657341718673706,0.16698037087917328,0.16794228553771973,0.16832810640335083,0.16659130156040192
25,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
25,1,0.1643296480178833,0.16468296945095062,0.17114385962486267,0.1654256135225296,0.16995203495025635,0.16446590423583984
25,2,0.1641729325056076,0.16465197503566742,0.17135821282863617,0.16540707647800446,0.16996851563453674,0.1644412875175476
25,3,0.16410203278064728,0.16466203331947327,0.1714610755443573,0.16540934145450592,0.16993798315525055,0.16442760825157166
25,4,0.16328924894332886,0.16399914026260376,0.17061586678028107,0.16688019037246704,0.1712355762720108,0.16398002207279205
25,5,0.1632075160741806,0.1638941615819931,0.17061400413513184,0.16696485877037048,0.1713820993900299,0.16393738985061646
25,6,0.16297601163387299,0.163795605301857,0.17322786152362823,0.1649390459060669,0.1719350814819336,0.16312633454799652
25,7,0.1629686951637268,0.16375328600406647,0.17326699197292328,0.16491372883319855,0.17199303209781647,0.16310419142246246
25,8,0.1629682332277298,0.16373701393604279,0.1732846200466156,0.16490377485752106,0.17201842367649078,0.16308793425559998
25,9,0.16332116723060608,0.16387641429901123,0.17089056968688965,0.16680622100830078,0.1717151701450348,0.16339044272899628
26,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
26,1,0.16673511266708374,0.16698485612869263,0.16689075529575348,0.16616050899028778,0.16703101992607117,0.16619767248630524
26,2,0.16430526971817017,0.1646774858236313,0.17123748362064362,0.16538628935813904,0.1699794977903366,0.16441398859024048
26,3,0.16413383185863495,0.16464601457118988,0.17146259546279907,0.16538865864276886,0.16999293863773346,0.1643759161233902
26,4,0.16338777542114258,0.1639828234910965,0.17045876383781433,0.16702216863632202,0.17109054327011108,0.16405782103538513
26,5,0.16328933835029602,0.16388565301895142,0.17045757174491882,0.1671123057603836,0.17122197151184082,0.1640331745147705
26,6,0.163237527012825,0.16382063925266266,0.1704958975315094,0.1671140044927597,0.17133541405200958,0.16399645805358887
26,7,0.1631401777267456,0.16376075148582458,0.17308947443962097,0.1649976521730423,0.1718607097864151,0.16315121948719025
26,8,0.16330356895923615,0.1640019565820694,0.17016281187534332,0.16727715730667114,0.17147020995616913,0.16378428041934967
26,9,0.16319750249385834,0.1642129123210907,0.16953755915164948,0.16766037046909332,0.17117387056350708,0.1642177700996399
27,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
27,1,0.16677460074424744,0.16676819324493408,0.16700369119644165,0.16606539487838745,0.1671220362186432,0.1662660539150238
28,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
28,1,0.16673511266708374,0.16698485612869263,0.16689075529575348,0.16616050899028778,0.16703101992607117,0.16619767248630524
28,2,0.16680081188678741,0.16678659617900848,0.1670139878988266,0.1660233438014984,0.16714178025722504,0.16623342037200928
28,3,0.16681858897209167,0.1667625606060028,0.1670447140932083,0.165981724858284,0.16715462505817413,0.16623781621456146
28,4,0.16682715713977814,0.16675326228141785,0.16706369817256927,0.1659574657678604,0.16715683043003082,0.16624149680137634
28,5,0.1668311357498169,0.16675034165382385,0.16707533597946167,0.16594341397285461,0.16715587675571442,0.16624392569065094
28,6,0.16683268547058105,0.1667497754096985,0.16708232462406158,0.16593533754348755,0.1671544909477234,0.16624538600444794
28,7,0.1668330281972885,0.16674992442131042,0.16708645224571228,0.16593077778816223,0.16715353727340698,0.166246235370636
28,8,0.16683277487754822,0.16675016283988953,0.16708889603614807,0.16592824459075928,0.16715307533740997,0.16624675691127777
28,9,0.1668323129415512,0.16675029695034027,0.16709038615226746,0.16592690348625183,0.167153000831604,0.16624709963798523
29,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
29,1,0.16673511266708374,0.16698485612869263,0.16689075529575348,0.16616050899028778,0.16703101992607117,0.16619767248630524
29,2,0.16680081188678741,0.16678659617900848,0.1670139878988266,0.1660233438014984,0.16714178025722504,0.16623342037200928
29,3,0.16681858897209167,0.1667625606060028,0.1670447140932083,0.165981724858284,0.16715462505817413,0.16623781621456146
29,4,0.16682715713977814,0.16675326228141785,0.16706369817256927,0.1659574657678604,0.16715683043003082,0.16624149680137634
29,5,0.1668311357498169,0.16675034165382385,0.16707533597946167,0.16594341397285461,0.16715587675571442,0.16624392569065094
29,6,0.16683268547058105,0.1667497754096985,0.16708232462406158,0.16593533754348755,0.1671544909477234,0.16624538600444794
29,7,0.1644255518913269,0.1647149622440338,0.17098523676395416,0.16538961231708527,0.16995245218276978,0.16453224420547485
29,8,0.16424773633480072,0.16467350721359253,0.17119434475898743,0.16542412340641022,0.16996683180332184,0.16449342668056488
29,9,0.1633937656879425,0.16400645673274994,0.1703997403383255,0.16696450114250183,0.17113666236400604,0.1640988439321518
30,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
30,1,0.16673511266708374,0.16698485612869263,0.16689075529575348,0.16616050899028778,0.16703101992607117,0.16619767248630524
30,2,0.16676196455955505,0.1670018583536148,0.1669006496667862,0.16612014174461365,0.16704949736595154,0.16616584360599518
30,3,0.16430993378162384,0.16468030214309692,0.17124216258525848,0.16538017988204956,0.16998682916164398,0.1644006073474884
30,4,0.16350235044956207,0.164032980799675,0.17014361917972565,0.1672361046075821,0.17085988819599152,0.16422510147094727
31,0,0.1666220873594284,0.16690687835216522,0.1668529361486435,0.1663307398557663,0.16693320870399475,0.16635414958000183
